topic-id,iteration,cord-id,judgement
18,2.0,1s2zsqoq,0
18,1.0,1vcc1khg,2
18,1.5,1vimqhdp,0
18,1.5,1vm5r7pq,0
18,1.0,1x0oqzq0,1
18,1.5,1yka7ej9,0
18,1.5,201jppkd,0
18,1.0,26su14qs,0
18,1.0,2841vq8w,1
18,2.0,28utunid,2
18,1.5,29jiro0p,1
18,1.0,2inlyd0t,0
18,1.5,2mohptl2,0
18,1.5,2r62jqsx,0
18,1.0,2tmu1wzk,0
18,1.0,2tu707ng,0
18,1.0,2un9aggj,0
18,1.0,36bfeoqv,1
18,0.5,36g4zdqa,0
18,1.0,397m2zpp,1
18,1.5,3e1ji2mw,0
18,2.0,3khv6yrc,2
18,1.0,3kzuvyqx,1
18,2.0,3mj2safm,1
18,1.0,3r0nqzgu,0
18,1.5,3s86w4iw,0
18,0.5,3tfp9hug,0
18,1.0,3v1bid02,1
18,1.0,3wvcuboc,0
18,1.5,3yxrqa22,2
18,0.5,42pjc0lo,0
18,0.5,450z0tv1,1
18,1.0,4bm7b934,0
18,1.0,4ctnup7c,0
18,1.0,4eak8e8l,1
18,1.0,4j6cbnk2,0
18,1.0,4jlj9rdc,0
18,1.0,4pxmr5cw,0
18,2.0,4s78j9ac,0
18,1.0,4txctk7k,0
18,1.0,4uiyj6lg,0
18,1.0,4uslmbmw,0
18,1.0,4yr30dv5,0
18,1.0,4yvfdqbq,1
18,0.5,4zg3ms5b,1
18,1.0,5043wcdt,1
18,2.0,51thatw6,2
18,1.0,573godis,1
18,2.0,57x3j1np,0
18,1.0,58va5h74,0
18,1.5,59eapeu6,0
18,1.0,5ekdfers,0
18,1.5,5fg87lvu,0
18,1.0,5lb2u8vb,0
18,1.0,5mnj3qr7,0
18,1.5,5pfusktn,0
18,1.5,5rb5stty,1
18,1.5,5trqi9tp,0
18,1.0,5wsj003j,2
18,1.5,601pn627,0
18,1.0,662pfa61,0
18,2.0,66lwpblq,2
18,1.5,679qfp2s,0
18,1.0,6aaqj1ns,2
18,1.5,6friw2ek,0
18,1.5,6g34qwer,0
18,1.5,6ge2ihcs,2
18,2.0,6gsg0u53,1
18,1.5,6kuhqaam,0
18,0.5,6r6zwfoy,1
18,0.5,6xcctafe,1
18,1.5,6yu02snn,1
18,1.0,70jx0h9v,0
18,1.0,769aw2iv,2
18,1.5,7bgerq3r,0
18,1.0,7c31m9bs,0
18,1.0,7cb88t8n,0
18,2.0,7jkzbmsf,0
18,2.0,7zngkwoh,1
18,1.0,844229sb,2
18,2.0,86mukxg1,1
18,2.0,86rb6hov,2
18,1.0,87pamw52,0
18,2.0,88clzw4v,0
18,2.0,89n52jny,0
18,0.5,8o3l3rsf,0
18,1.5,8paxp77a,0
18,1.0,8ruux4sw,0
18,2.0,8w0cquhn,2
18,1.5,8xmcljal,0
18,1.5,91g3yial,0
18,1.5,9309aig5,0
18,2.0,958u08vb,2
18,0.5,99doz9m6,0
18,2.0,9b64z84d,0
18,1.5,9d22qwti,0
18,1.5,9ezhwvv9,1
18,2.0,9mn6trtn,2
18,1.0,9pb2eqoa,1
18,1.5,9sdehh8v,0
18,1.0,9skj0zbx,2
18,1.5,9v0f1v8m,0
18,1.5,9vq3bogn,1
18,1.0,9vrny92m,0
18,0.5,9yrxd6bi,1
18,2.0,a49yg45g,1
18,1.5,a5udnv5f,0
18,1.5,ab128xv0,0
18,0.5,aclm6q9m,1
18,1.5,adincb8w,0
18,1.0,aeogp8c7,0
18,2.0,afa44ab3,0
18,0.5,aoviner2,1
18,1.5,ash9a4r8,0
18,1.0,astxi4el,1
18,1.0,aupjlpfm,0
18,1.5,avmpy9hl,2
18,1.5,awitk3se,0
18,2.0,ax2b0ynt,2
18,0.5,az1puj81,0
18,1.5,b21szgvy,0
18,1.0,b5329o75,0
18,1.0,b6zhp2ei,1
18,2.0,b7n2og71,2
18,1.5,b7yhjsq4,1
18,1.5,b8j2hn9w,0
18,0.5,b8ofli35,0
18,2.0,baqe3tsw,2
18,2.0,bdh9ctpa,1
18,0.5,bfftrrss,0
18,1.0,bie1veti,0
18,2.0,bifzzhi0,0
18,2.0,bjhdy8mg,2
18,1.5,bmmdygbs,1
18,1.0,bmsmegbs,0
18,0.5,bpukqctg,1
18,2.0,bpz8rw4c,0
18,1.0,bs4jczmw,1
18,1.5,bspc1ogu,1
18,1.0,bt5857p3,0
18,1.5,btj4ckkz,1
18,2.0,bwghyhqx,0
18,0.5,bxr2pkm9,0
18,1.0,by4aefjc,0
18,1.0,byuv48wi,1
18,2.0,c1c2lgh9,2
18,2.0,c4bera7b,1
18,2.0,c6n7uj17,0
18,1.0,c9we3q6b,0
18,1.5,c9xs7idm,0
18,0.5,cadudlt3,1
18,1.0,ce0m86b6,0
18,0.5,clrcu89e,0
18,1.0,cmaw7jcn,0
18,1.0,cnmijcwv,0
18,1.0,code9hzz,0
18,1.0,cqqad2my,0
18,0.5,czpz3yh2,0
18,1.5,d3owtd98,0
18,1.5,d48u5w0h,2
18,2.0,d8otzqnt,2
18,2.0,dg213uf6,0
18,0.5,dhut006n,0
18,0.5,dkbujz83,2
18,2.0,dparg5wg,0
18,1.0,dq0xu85c,0
18,1.0,dqs6lbvd,0
18,2.0,dro22gwf,0
18,1.5,dvuwhpyq,0
18,1.5,dxabs45r,0
18,1.5,dxebo1ms,1
18,1.0,dxiyqf9d,0
18,1.5,e27dd9d4,0
18,2.0,e790rxq9,2
18,0.5,e8073l9p,0
18,1.0,edspdu5x,2
18,1.0,ee53rfxw,0
18,2.0,efk2jj50,2
18,0.5,ejg393zs,0
18,1.5,eo2pcgix,0
18,1.0,eoyqgez0,0
18,1.0,es0cmutk,0
18,1.5,ezok5n6j,0
18,1.0,f3w2gu8c,2
18,1.0,f4sq45gy,1
18,2.0,fce2kdzw,0
18,1.0,fim1ceko,1
18,1.0,fojzhlzx,1
18,1.0,fp9q8ayj,2
18,1.5,froywddm,2
18,1.0,fsjnw0ua,0
18,1.5,fu8ndhdo,1
18,2.0,g042y51w,2
18,0.5,g1kr7s11,0
18,0.5,gbvyuem5,1
18,2.0,gd5btv69,0
18,0.5,gdr1dhbd,1
18,2.0,ggmm8w2t,0
18,1.0,gin90aef,1
18,1.0,gmi1ewc2,0
18,1.5,gp4o9vt4,0
18,1.0,gpr86lxe,0
18,1.5,guiy89x8,0
18,2.0,gw8mgg4m,1
18,1.0,gy1rwgop,0
18,2.0,gz6frjfb,2
18,1.0,h0oqnue8,0
18,1.0,h0vmnxgc,1
18,1.5,h2h4bnd5,2
18,1.5,h4s9xg6v,0
18,1.5,h5sox8bq,0
18,0.5,hb2aaa29,0
18,1.0,hdn85mik,1
18,1.0,hfdh571v,0
18,1.0,hhl47b25,0
18,2.0,hi3fjne4,0
18,1.5,hj77rg85,2
18,2.0,hm516x6p,2
18,2.0,hn97yn3z,2
18,1.5,huw7pnzu,0
18,0.5,hv3eqlr2,1
18,0.5,hvmw7g5q,0
18,2.0,hwvb979y,2
18,2.0,hyh2l51z,0
18,1.0,i155x96n,0
18,1.0,i4yrei8h,1
18,2.0,i5jg7mgo,0
18,1.0,i8w88cb0,2
18,1.5,ic2h01gm,2
18,0.5,ieobv7q8,0
18,2.0,ieyk26zk,2
18,1.5,ifdfu7wp,0
18,2.0,imvw61a6,0
18,1.0,in8mbp7c,0
18,1.0,iprzeigk,1
18,1.5,isbq1fqt,0
18,0.5,itcuh8ed,1
18,1.0,iu1d9i57,0
18,1.5,iudq5jdu,0
18,2.0,iweu0pm8,2
18,1.0,iylmvmv3,1
18,0.5,j5psma9i,0
18,0.5,j9525ohh,0
18,2.0,japmze1b,0
18,1.5,jb455t9p,0
18,1.0,jbtrdvhe,0
18,1.0,jf1dnllj,0
18,1.0,jggn75sg,1
18,0.5,jin0fdcm,0
18,1.0,jjjk4z9a,2
18,2.0,jmf45tdu,2
18,1.0,jntrjg8u,2
18,1.0,jrm89ihe,0
18,0.5,jslfu3qt,0
18,1.0,jtwb17u8,0
18,2.0,jxnd7r9u,0
18,1.0,k21qt6ee,2
18,1.0,k2imddzr,1
18,1.0,k3f7ohzg,0
18,1.0,k4lzwfge,1
18,0.5,kcp0izf2,0
18,1.5,kelq45dw,0
18,2.0,kftdqzg0,1
18,2.0,kitltmh7,0
18,1.0,kjovtgua,0
18,0.5,kkpaovhh,1
18,1.0,kl9huu33,2
18,1.0,kn49944q,0
18,1.0,kqmlw4on,2
18,1.5,kqntu6ej,0
18,0.5,ktc6sp3f,0
18,2.0,kugr54if,1
18,0.5,kvv3fx2n,0
18,0.5,kwncu3ji,0
18,1.5,kxd03q02,0
18,1.5,ky33ju30,0
18,1.0,lasv4e6a,1
18,0.5,lbcxl6w9,0
18,1.0,lgic4mky,0
18,2.0,lhd0jn0z,0
18,1.0,llv3cvdr,0
18,1.5,lsrqko6p,0
18,1.5,lwmlbz6p,0
18,0.5,lxegc18n,0
18,1.0,lyob5wfv,1
18,0.5,m0r30nb0,1
18,1.0,m3go4tun,0
18,0.5,m5h19hy6,0
18,1.5,m5u3cnvh,0
18,1.0,m88ha8ry,0
18,1.5,mcmazu1v,1
18,0.5,mcru4j6g,0
18,2.0,md85dtrg,0
18,2.0,me04brw1,2
18,2.0,mfb2or98,0
18,1.0,mix6j9jd,1
18,1.5,mjx4x3o3,0
18,2.0,mnjy6bq2,2
18,0.5,mp9g41ai,0
18,0.5,mqeg0oub,2
18,1.5,mrsjhjh4,0
18,1.0,mrsya6wz,0
18,1.0,msju59to,0
18,1.0,msohf5oa,0
18,1.0,mu413rvc,0
18,1.5,mvc3eq8n,0
18,2.0,mz1bof2x,0
18,2.0,n2ovp087,0
18,1.5,nada82w4,1
18,2.0,nadzy6lm,0
18,2.0,ncbv6s6l,2
18,0.5,nck4f5ny,2
18,1.5,ncot7tvn,0
18,1.5,ndpuezpo,0
18,0.5,ngsstnpr,0
18,1.5,nix804e2,2
18,1.5,no0k0es6,2
18,1.0,nu0fuuxp,2
18,1.5,nvavj9gk,0
18,1.5,nvq8gsq9,0
18,1.0,nxfr24sp,2
18,1.0,nyhn2cme,0
18,1.5,nzpl38d0,2
18,1.0,o6dd2vu1,0
18,2.0,o71haprj,2
18,2.0,o7lxoose,0
18,1.0,oak1lfmi,0
18,2.0,ocpdwzrd,2
18,0.5,oee19duz,0
18,1.5,ogqsi3ns,0
18,1.0,oi290bsa,2
18,2.0,oid5bok9,0
18,1.0,ol2exczc,0
18,2.0,omb3rjne,1
18,1.5,opjd4ylh,0
18,1.0,osoiccl9,0
18,1.5,ou7n57vc,1
18,1.0,owhx6k4t,1
18,0.5,oz3cjtql,0
18,0.5,p09u3tg5,0
18,1.5,p1m6yrtn,1
18,1.5,p89nnkog,0
18,1.5,p8cmm6ty,2
18,1.0,pf73eriy,0
18,1.0,pmrxt30r,0
18,1.0,pnf2xjox,1
18,2.0,pqld0tyy,2
18,1.5,pth2d40p,0
18,2.0,ptizke03,0
18,1.5,ptnmtvzj,0
18,1.0,py6qu4tl,0
18,2.0,q3mfoiu2,1
18,1.0,q58x6xb0,0
18,2.0,q856rx6b,0
18,1.5,q9mkdr2w,0
18,2.0,qc4ublel,2
18,1.0,qdamvwxl,2
18,2.0,qi1henyy,2
18,1.5,qi7l4beq,0
18,1.5,qla6edp4,0
18,2.0,qmg3hmro,2
18,1.5,qqsefagq,0
18,1.5,qrwxqhws,0
18,2.0,quds09t4,2
18,1.0,qun1kyvw,1
18,2.0,qwngx01h,2
18,1.5,qxn22td0,0
18,1.5,qz9tgl83,2
18,1.5,r16o0m14,0
18,2.0,r66eulqj,2
18,1.5,r6ga7rlc,0
18,1.5,ra7o6ypy,0
18,2.0,rasjpg8v,2
18,1.0,rhcle5fa,1
18,1.5,rixiupem,0
18,1.5,rl3801n6,0
18,2.0,rmbv2n60,2
18,1.0,ropgq7tr,2
18,1.5,rt7gqiev,0
18,0.5,rtybezro,1
18,0.5,rvg5elrc,1
18,0.5,rz74znq4,2
18,0.5,rziv5342,0
18,2.0,rzr8qjw8,1
18,1.5,s3wbsllu,0
18,1.0,scmta88m,1
18,2.0,scs7hkhr,0
18,0.5,si7csqr2,0
18,2.0,sitxa2ul,2
18,1.5,sjyrr2bn,0
18,1.5,sl6gsjz4,1
18,1.0,slp6uuzx,0
18,1.5,stnjl8f8,0
18,1.5,su1jmvye,0
18,2.0,sy8tasri,2
18,0.5,szsb1oan,0
18,1.5,t05ummop,0
18,1.5,t20huil6,0
18,1.0,t49h7bxx,1
18,0.5,t624zyyc,1
18,2.0,t697xw4y,2
18,2.0,t6blhwy2,2
18,1.5,t7cdmy3e,1
18,0.5,t8azymo7,1
18,1.5,tev33cjh,1
18,1.5,tfkhptdg,0
18,0.5,tfspedf1,1
18,1.0,th2edwh4,1
18,2.0,timdk5qw,2
18,0.5,tllj77up,0
18,0.5,tmitwvz0,0
18,1.5,tmpidjrp,0
18,0.5,tnik6sd3,1
18,2.0,tq9kjozt,2
18,2.0,tsffx5w5,1
18,1.0,tuas2tgd,0
18,0.5,tun1ndt4,1
18,0.5,tvk47fd7,1
18,0.5,tyobde1j,0
18,1.0,u013ft62,1
18,1.5,u0t2ezk8,0
18,1.5,u6y2lqq0,2
18,1.0,ub7x9j3d,0
18,2.0,uc37poce,2
18,2.0,ufeiv47z,1
18,1.5,ug7xxmz8,0
18,1.0,uhkff67h,1
18,2.0,ujdzg8zc,1
18,1.0,umvrwgaw,1
18,1.0,unlmur8a,0
18,1.5,unwedsap,2
18,2.0,uqq27wyq,0
18,2.0,urkuofmu,1
18,2.0,uzexzc5e,0
18,1.5,v10eh408,1
18,1.5,v5egtgdo,0
18,1.5,v6yrr39c,0
18,2.0,vavi9fjx,0
18,1.0,velir6gb,0
18,1.0,veyozgna,0
18,1.0,vf5gftxb,0
18,1.0,vfnbs2jn,1
18,1.0,vn3gkugz,0
18,1.0,vnnnevrl,0
18,0.5,vnnwnxs2,0
18,1.5,vpih1wvs,0
18,1.0,vpodtbjk,2
18,1.5,vpspaxmx,0
18,1.0,vqhgil4i,1
18,1.0,vsinwqnr,2
18,2.0,vt8w7z01,2
18,1.5,vtuljhcp,0
18,0.5,vw4vul5j,1
18,0.5,vwu27sw2,2
18,1.0,vxk6eyvi,0
18,1.0,vy1mu04l,0
18,1.0,w2c01295,1
18,0.5,w2uqaz8p,0
18,0.5,w30flf42,1
18,2.0,wahcfox7,2
18,1.0,wcc9aixo,1
18,1.0,we4ptygr,0
18,0.5,wfh9pzb2,0
18,2.0,wivzfv6t,0
18,1.0,wxfprt12,2
18,0.5,wyz5jyjh,0
18,1.0,wzmfmcpt,1
18,2.0,x0egpfed,0
18,1.0,x3n6uj21,2
18,1.5,x8tcmtpj,0
18,2.0,xd82jjun,0
18,0.5,xfjexm5b,0
18,0.5,xlrf3dxx,1
18,2.0,xn8jzzsd,2
18,2.0,xt6iclc8,2
18,0.5,xuv77kp6,2
18,1.5,xv176sgy,0
18,1.5,xvkjy1bh,0
18,1.5,xzothuf7,0
18,0.5,y43prnko,1
18,2.0,y7qqev4j,0
18,2.0,y8di9jme,0
18,2.0,yaow639d,0
18,1.0,yf5g53a9,0
18,1.5,yfvy4b2e,0
18,1.0,yjay3t38,0
18,1.5,ym44s4oc,0
18,2.0,yp8x5zwi,2
18,1.0,yq4dtf8n,1
18,0.5,yqc43a5t,1
18,0.5,ys6s9rps,1
18,1.5,ys7z7j8j,0
18,0.5,ytsqfqvh,0
18,0.5,yuz510tj,1
18,0.5,yxm0f6zn,2
18,2.0,yy0nyjzz,0
18,1.5,yy7abob9,2
18,0.5,z470rn66,0
18,1.5,z4l3pk23,0
18,1.5,z5jnd0bk,0
18,2.0,z68tl88x,2
18,1.5,z7a3g6e8,0
18,0.5,ze8bdzkb,0
18,1.5,zglari8b,0
18,1.0,zj8gf45p,0
18,2.0,zlw6omzi,2
18,2.0,zrobzakn,1
18,2.0,zsxkynim,0
18,1.5,zu2hfx32,1
18,0.5,zyecue78,0
19,0.5,0230zcnt,1
19,1.0,02azobp3,2
19,1.0,02f0opkr,0
19,1.0,02qy72vt,0
19,1.5,045evk7g,0
19,1.5,07bl9d00,0
19,1.0,07sn6d9r,0
19,2.0,08ds967z,0
19,1.5,098kmfms,0
19,1.5,0bak21yq,0
19,2.0,0be4wta5,0
19,1.0,0cah15lg,0
19,1.0,0ga5rel6,0
19,1.0,0gbbht2x,0
19,2.0,0gj71ag0,0
19,0.5,0hnh4n9e,0
19,1.5,0hrmk77p,0
19,2.0,0khma4wo,0
19,1.0,0lyxvex0,0
19,0.5,0n52x2z7,0
19,1.0,0nh58odf,0
19,1.5,0nmwbpns,0
19,0.5,0pqal582,0
19,1.5,0ti403i4,0
19,1.5,0tkx7aas,0
19,1.5,0uzma5vr,0
19,1.5,0vecbxny,0
19,1.5,0x294f8t,0
19,1.0,0xhho1sh,0
19,1.5,0xltztfg,0
19,2.0,0xqfej85,0
19,0.5,0y122bxf,0
19,1.0,1152vpv5,0
19,2.0,115fdhjz,0
19,1.5,13akn7dm,0
19,1.0,13bvssv1,0
19,1.5,14x4uqq7,0
19,2.0,19hy045v,1
19,1.5,1a7i1fvm,1
19,1.0,1ansnm46,0
19,1.0,1fqbis7e,0
19,1.5,1g2mup0k,0
19,1.5,1gsy43a0,0
19,0.5,1hwcp09t,0
19,1.5,1nu4p8oz,0
19,1.0,1ossrnum,0
19,1.0,1rhy8td0,0
19,1.5,1s0exznp,0
19,1.5,1ucs8zu1,0
19,1.0,1vm5r7pq,0
19,0.5,1zzyfmkb,0
19,2.0,221g3h21,0
19,0.5,25qqr3vt,2
19,1.0,27unytp6,0
19,2.0,2913epfx,1
19,1.5,2cv9tr7t,1
19,2.0,2djnzspf,0
19,1.5,2el9tx9v,0
19,0.5,2f0sk24j,0
19,0.5,2ftw85xw,0
19,1.0,2i5cavd6,0
19,1.0,2kkw9nwa,0
19,2.0,2plhw60a,0
19,2.0,2s6h4u8p,0
19,2.0,2sqlqh5z,0
19,1.5,2te9myos,0
19,1.5,2toklpet,0
19,1.0,2w0zr9c0,0
19,2.0,32qjtj79,0
19,1.0,35jfg45k,0
19,1.5,368pz09b,0
19,1.5,38bqkxn5,0
19,0.5,38f8ftmh,0
19,0.5,38q8jbcl,0
19,1.5,3ain627u,0
19,1.0,3bqd2oih,0
19,1.5,3egv50vb,0
19,2.0,3hn0xkst,0
19,0.5,3hxau5vt,1
19,1.5,3igg5s57,0
19,2.0,3l4mntw2,0
19,0.5,3rrry27f,0
19,1.5,3ueg2i6w,0
19,1.5,3wuh6k6g,0
19,1.5,3xq5jwof,0
19,2.0,41jqgsv0,0
19,0.5,42pjc0lo,0
19,2.0,43geausg,0
19,0.5,44inap6t,0
19,0.5,47ema2dq,1
19,1.5,4989atst,0
19,0.5,4c7nal02,0
19,2.0,4chlfwxg,0
19,2.0,4cs7mltg,0
19,1.0,4d4l6mzl,1
19,1.0,4fkb1udl,0
19,2.0,4hlvrfeh,0
19,2.0,4i6km0oa,0
19,1.5,4j6cbnk2,0
19,1.0,4j8b8z4t,0
19,2.0,4oavfu6t,0
19,1.0,4pxmr5cw,0
19,2.0,4qdh4cgu,0
19,1.5,4s57ls6y,2
19,1.5,4txctk7k,0
19,2.0,50xhia4r,0
19,1.5,5242ns8i,0
19,2.0,52c7myio,0
19,1.5,52kq2u8a,0
19,1.5,5367d55r,0
19,1.0,543aq9dx,0
19,1.0,57ghjur1,0
19,1.5,58hjolfz,0
19,1.5,58va5h74,0
19,1.0,5e68dk8v,0
19,1.0,5ekdfers,0
19,1.0,5fg87lvu,1
19,1.5,5gwnyn8z,1
19,2.0,5h9hxvxt,0
19,1.5,5j4nt2qs,0
19,1.0,5jbehcb6,0
19,1.5,5kffoext,0
19,2.0,5p29uhak,0
19,1.5,5trqi9tp,0
19,2.0,5tydrrz1,0
19,1.0,5uecni4d,0
19,0.5,5zrywg58,0
19,1.0,662pfa61,0
19,1.5,679qfp2s,0
19,1.5,69ljgkqy,0
19,2.0,6ca2d79d,0
19,1.5,6g34qwer,0
19,1.5,6i5uyj5x,0
19,1.5,6jclqcjq,0
19,1.0,6l25y6fw,0
19,0.5,6njag0dq,0
19,1.5,6r5c2x0f,0
19,1.0,6ytxwx94,0
19,0.5,706bf8qr,1
19,1.0,70jx0h9v,0
19,2.0,70kjhvyy,0
19,2.0,73wmvqur,0
19,1.5,757mh2mh,1
19,2.0,75c4wvhq,0
19,1.0,75cotmn2,0
19,1.5,769aw2iv,0
19,1.5,7aap2cte,0
19,1.5,7fkaj1h8,0
19,1.5,7jz3qpcw,0
19,2.0,7km43hig,0
19,0.5,7mldvo3j,0
19,1.0,7r40wy1w,0
19,1.0,7w1bhaz6,0
19,1.5,7znqpdxs,0
19,2.0,80dfqjql,0
19,2.0,80m78jh2,0
19,1.0,8125y15e,0
19,1.5,85l99l13,0
19,0.5,86ae13vb,0
19,2.0,89n52jny,0
19,2.0,8a1cia8s,0
19,0.5,8d1076ge,0
19,1.0,8g70j0qw,0
19,1.0,8izuaesr,0
19,1.0,8plv9q8b,1
19,1.5,8ql5l93l,0
19,1.0,8ruux4sw,0
19,1.5,8sp12c7z,0
19,1.0,8v4nabi3,0
19,2.0,8z6nmmyq,0
19,2.0,91l0dth9,0
19,2.0,955krag1,0
19,2.0,958u08vb,0
19,1.5,95av20uc,0
19,1.5,95fc828i,0
19,1.0,96jqjs64,0
19,2.0,971d0sir,0
19,1.0,9931bjmw,1
19,1.5,99z6ykb2,0
19,0.5,9ajfi2ki,0
19,1.5,9fl2rwf1,0
19,2.0,9fngwsh3,0
19,1.5,9i0a9beo,0
19,2.0,9jnixy2b,0
19,1.0,9knjvncy,2
19,1.0,9koytpba,0
19,1.5,9mvh9rl9,0
19,1.0,9q3lmsd3,0
19,0.5,9s15qwxo,0
19,1.0,9skj0zbx,0
19,0.5,9ud7y3mq,0
19,1.0,9vrny92m,0
19,2.0,9z3skg4n,0
19,0.5,a6akgutl,0
19,2.0,ab67pnct,0
19,1.0,aeogp8c7,0
19,1.0,ahma8gwn,0
19,2.0,ajqbljai,0
19,2.0,alhugr7y,0
19,1.5,alo15byi,0
19,1.0,amj0ohw3,0
19,2.0,atolki7k,0
19,1.5,auu02ibd,0
19,1.0,avqlu52b,0
19,1.5,awitk3se,0
19,2.0,awy3aans,0
19,0.5,ax2b0ynt,0
19,0.5,az1puj81,1
19,1.5,b1fzmxdg,0
19,1.5,b21szgvy,0
19,2.0,b22cioi2,0
19,2.0,b3ukefxq,0
19,2.0,b49q7944,0
19,0.5,b4kzgubs,0
19,1.5,b5329o75,0
19,1.0,b66bb2ri,0
19,1.5,b6zhp2ei,0
19,1.0,b8j2hn9w,0
19,0.5,b8ofli35,0
19,1.0,b92c1uap,0
19,1.5,b9iquizg,0
19,1.0,ba3we97o,0
19,2.0,bayj4dtg,0
19,1.0,bep0xtxa,0
19,1.0,bfjdvfuq,0
19,2.0,bg0yiikg,0
19,2.0,bp0ky81r,0
19,0.5,bpukqctg,0
19,2.0,bpz8rw4c,0
19,1.5,br8oczw5,0
19,1.0,brteb985,0
19,1.5,bsz2lda6,0
19,1.0,bt5857p3,0
19,0.5,c1n994j6,2
19,1.0,c4i9e6fl,0
19,1.5,c69vfs8q,2
19,2.0,c8nrd4h9,0
19,1.5,c9we3q6b,0
19,0.5,cadudlt3,0
19,1.5,cbx5xvxw,0
19,1.0,ce0m86b6,0
19,1.0,cgcvfftf,0
19,1.5,clve4bcf,0
19,1.0,cmaw7jcn,0
19,1.0,cnmijcwv,0
19,2.0,cqx306yh,0
19,1.5,cw5wnc3h,0
19,1.5,cw76d00e,0
19,1.5,cza4qsv5,0
19,2.0,d1crwbuz,0
19,0.5,d3owtd98,0
19,1.0,d48u5w0h,0
19,2.0,d6w8fu3b,0
19,1.5,d7n1zy0b,0
19,1.0,d8p7mgqt,0
19,2.0,d8ymd2vh,0
19,0.5,dbuy7vvw,0
19,2.0,dfch7enk,0
19,1.0,dghhp7xh,0
19,2.0,dgjypnga,0
19,1.0,dgo4v8db,0
19,2.0,dhut006n,0
19,1.5,dlyzyjmw,0
19,1.0,dm1wkpnv,0
19,2.0,dpcgl6ig,0
19,1.0,drto66xt,0
19,1.5,dz7o6ec4,1
19,2.0,e07vt846,0
19,2.0,e0hd3iuu,0
19,1.0,e27dd9d4,0
19,0.5,e44foi2g,0
19,1.5,e4sl5zaj,0
19,2.0,e64k5nl8,0
19,0.5,ea88olv5,1
19,1.5,efarquxn,0
19,2.0,efk2jj50,0
19,1.5,efsc1nlw,1
19,1.0,ei4rb8fr,0
19,2.0,ej1b1x53,0
19,1.0,ek53y2kp,2
19,1.5,emzqiqxo,0
19,1.5,epcel2ez,0
19,0.5,eqewn6j4,0
19,1.0,eqwxkwqa,0
19,1.0,er93bsdj,0
19,1.0,eyigl0wz,2
19,0.5,eymqlbix,0
19,1.0,f3w2gu8c,1
19,1.5,f9hyntvf,0
19,2.0,fce2kdzw,0
19,1.5,fgz1ykb5,0
19,1.0,fjd0rsrf,0
19,2.0,fjlbescr,0
19,2.0,fjumlzic,0
19,0.5,fkddo12n,0
19,1.5,fmbowr9g,0
19,2.0,fp9q8ayj,0
19,1.0,fpnu0ubr,0
19,1.5,fq11rhab,0
19,2.0,fqs40ivc,0
19,1.5,frmgl65z,0
19,1.5,fu8ndhdo,0
19,1.0,fv7a9je6,0
19,1.0,fvj3cpie,0
19,1.0,g0vyzsga,0
19,1.5,g9fnq1rk,0
19,0.5,gc5ieskk,0
19,1.0,gchlbnmt,0
19,2.0,gd5btv69,0
19,1.0,gdtm4d7w,1
19,2.0,geb4esu5,0
19,0.5,ghcbttba,0
19,1.0,ghfrwccu,0
19,1.5,gii0ilq1,0
19,1.0,gt2g1but,2
19,2.0,gtmpd7t0,0
19,1.5,gttpnxvv,0
19,2.0,gty8pxkz,0
19,2.0,gu6ajv3r,0
19,2.0,gxv6cbom,0
19,1.0,gyaxcvf7,2
19,2.0,h0dllyee,0
19,1.5,h0oqnue8,0
19,0.5,h2h4bnd5,0
19,1.0,h6vwbldi,0
19,1.0,h72w22rm,0
19,1.5,h9kot3og,0
19,2.0,hecqmchz,0
19,1.5,hhsfq8bz,0
19,1.5,hi9spqr8,0
19,1.0,hig24p9x,0
19,2.0,hjavbyei,0
19,1.5,hmgmsviu,0
19,1.5,hmy8fs3g,0
19,1.0,hoibwxms,2
19,2.0,hp3efb98,0
19,0.5,hqm3p9za,0
19,1.5,hr4x664o,0
19,0.5,hrrzztt5,0
19,1.5,hsc7hynu,0
19,1.0,huw7pnzu,0
19,2.0,hwvb979y,0
19,1.0,i1g9ikdb,0
19,1.5,i3w11qhq,0
19,1.0,i4yrei8h,0
19,1.5,i62js12f,0
19,1.0,i8w88cb0,0
19,1.5,ic599zbg,1
19,1.0,ih1py5n9,0
19,1.5,ilsupfl8,0
19,1.5,iqbetri6,0
19,1.0,irizjp8m,0
19,1.5,isbq1fqt,0
19,2.0,ise9c444,0
19,2.0,iweu0pm8,0
19,2.0,iwkuwnun,0
19,0.5,ixiqs792,0
19,1.0,j1y42oxu,0
19,1.5,j5psma9i,0
19,1.0,j6y806qu,0
19,1.0,j8n06hzx,0
19,0.5,j9525ohh,0
19,0.5,j99cgsjt,0
19,2.0,j9x715rz,0
19,2.0,japmze1b,0
19,1.0,jarnavwl,0
19,1.0,jbc74lcu,0
19,1.0,jbtrdvhe,0
19,1.5,jc9ugexn,0
19,1.0,jd764wk4,2
19,2.0,jdtmtjx5,0
19,1.5,jfp9uumb,0
19,1.0,jgwvjkbj,0
19,1.5,jh9e85c0,0
19,2.0,jj7hrv78,0
19,2.0,jjacoqqs,0
19,1.5,jkke8ije,0
19,0.5,jlvcebhn,2
19,0.5,jntrjg8u,0
19,2.0,jrgl0x06,0
19,1.5,jtwb17u8,0
19,1.0,juz9jnfk,0
